,Unnamed: 0,beds,bed_type,bed_score,rating,price,Latitude,Longitude,name,host_id,crime,bus,room,total
734,734,1,Real Bed,1,97,97.44897959,53.60148,-2.5512,Room 3 - Airbnb house in Horwich with single bed.,137249317,63.7878015,100,100,226.6513428
735,735,1,Real Bed,1,95,94.3877551,53.49131,-2.23982,A tidy bedroom with private bathroom(｡�?_ í�?,33414796,180.2444299,91.26399718,100,100.1369563
736,736,1,Real Bed,1,99,86.73469388,53.49374,-2.33816,Bedroom 2,196733495,43.30547991,64.26639239,100,205.6186503
737,737,1,Real Bed,1,100,89.28571429,53.49415,-2.33725,Bedroom 3,196733495,43.30547991,92.3972459,100,238.3774803
738,738,1,Real Bed,1,85,90.56122449,53.53687,-2.12787,247Hotel Super King Room with private bathroom,98057279,117.0418376,100,100,147.4914789
739,739,1,Real Bed,1,100,90.56122449,53.53571,-2.12722,247Hotel Super King Room with private bathroom,98057279,28.09004103,100,100,262.4711835
740,740,1,Real Bed,1,87,90.56122449,53.53561,-2.12755,247Hotel Super King Room with private bathroom,98057279,28.09004103,100,100,228.3499296
741,741,1,Real Bed,1,90,96.93877551,53.45076,-2.18284,Manchester Lux Double Room. (6 min by car PLAB),201774845,55.00966368,97.74728403,100,215.7087563
742,742,1,Real Bed,1,98,95.66326531,53.46106,-2.26136,Cosy room in big house,14242283,45.06110748,47.60400451,100,194.2420391
743,743,1,Real Bed,1,94,94.3877551,53.4696,-2.28113,"Double Room in Manchester, Salford Quays.",192878416,69.63989338,74.82900454,100,187.6022543
744,744,1,Real Bed,1,100,94.3877551,53.43751,-2.26002,En suite quiet room in Chorlton,187719085,22.82315833,100,100,271.5645968
745,745,1,Real Bed,1,98,88.01020408,53.43615,-2.13702,Manchester Oasis Apartment close to Airport,85180410,70.81031175,60.2324989,100,173.8837434
746,746,1,Real Bed,1,93,95.66326531,53.4514,-2.28514,Spacious double-room in a luminous house,14717892,52.66882692,77.61584899,100,205.1675673
747,747,1,Real Bed,1,100,90.56122449,53.36108,-2.16544,"Charming 16c cottage 5mins walk to centre of village, close to train station, 20mins from Manchester airport. A hidden oasis.",76749161,11.70418376,74.42065986,100,253.2777006
748,748,1,Real Bed,1,100,92.85714286,53.43742,-2.21941,Victorian Townhouse - The Explorer's Room (double),120332581,77.24761282,51.5914487,100,167.2009787
749,749,1,Real Bed,1,100,96.93877551,53.49391,-2.29152,Buzz House,205771991,135.7685316,100,100,161.1702439
750,750,1,Real Bed,1,96,93.87755102,53.52391,-2.20659,Private Double Room/Bathroom in New-build Property,76740330,104.1672355,65.67237297,100,149.167381
751,751,1,Real Bed,1,100,93.1122449,53.48056,-2.21897,Comfy room close to main station and N Quarter,44550421,86.61095983,100,100,206.5012851
752,752,1,Real Bed,1,100,88.01020408,53.48449,-2.22408,Room with en-suite private bathroom in homely flat,13355609,86.61095983,49.68950739,100,151.0887516
753,753,1,Real Bed,1,95,76.78571429,53.4831,-2.23193,Deluxe Room - The Cow Hollow Hotel,175086490,86.61095983,100,100,180.6660167
754,754,1,Real Bed,1,100,81.8877551,53.48171,-2.23326,Standard Room - The Cow Hollow Hotel,175086490,86.61095983,100,100,195.2767953
755,755,1,Real Bed,1,80,93.1122449,53.45437,-2.23183,Shortstay for 2 people near City Centre and MMU,78471777,89.53700577,48.8066428,100,121.9055055
756,756,1,Real Bed,1,93,96.93877551,53.46556,-2.22515,曼彻斯特大学,207060340,361.6592782,100,100,0
757,757,1,Real Bed,1,100,95.66326531,53.46572,-2.22505,带室内卫生间的独立空�?207060340,361.6592782,100,100,0,
758,758,1,Real Bed,1,82,96.17346939,53.47149,-2.2299,城市中心的小蜗居,207060340,71.39552094,78.79522492,100,166.9300022
759,759,1,Real Bed,1,100,98.46938776,53.52358,-2.21576,comfy clean room + double bed in large garden flat,121221019,107.0932814,100,100,191.3761063
760,760,1,Real Bed,1,88,94.3877551,53.4405,-2.25833,The Lavender Room,192311451,22.82315833,100,100,238.9768452
761,761,1,Real Bed,1,100,96.93877551,53.46127,-2.28787,Nice room in the heart of Old Trafford,48609970,143.3762511,100,100,153.5625244
762,762,1,Real Bed,1,100,97.44897959,53.46607,-2.22486,曼彻斯特单一家庭住宅,207060340,361.6592782,80.68817628,100,0
763,763,1,Real Bed,1,99,94.3877551,53.4197,-2.17476,"Ground Floor Ensuite Single Bedroom, lovely modern",47797595,12.87460214,69.39678849,100,248.400842
764,764,1,Real Bed,1,100,91.83673469,53.4831,-2.22981,12th Floor Private Room,115204652,86.61095983,100,100,205.2257749
765,765,1,Real Bed,1,100,93.1122449,53.40456,-2.34721,The Spinney,209013598,26.33441346,94.06914177,100,260.8469732
766,766,1,Real Bed,1,92,95.66326531,53.47264,-2.26313,Amazing view with private bathroom & Close to City,93028803,96.55951603,100,100,183.1754493
767,767,1,Real Bed,1,96,93.87755102,53.52677,-2.65262,Cozy Room in comfy Wigan House I,209518903,30.43087778,100,100,252.9088063
768,768,1,Real Bed,1,97,77.80612245,53.46986,-2.29336,"Salford Quays, Media city",209964161,143.3762511,54.5366577,100,86.29753321
769,769,1,Real Bed,1,95,93.62244898,53.47985,-2.22124,Modern Spacious City 1 private double room,9093079,86.61095983,100,100,196.6609147
770,770,1,Real Bed,1,100,94.64285714,53.43781,-2.18715,Large Double Room in Lovely Levenshulme House,4043685,66.71384744,65.38849073,100,193.3175004
771,771,1,Real Bed,1,100,95.66326531,53.46859,-2.22762,曼彻斯特火车�?207060340,361.6592782,100,100,0,
772,772,1,Real Bed,1,100,93.1122449,53.4014,-2.19666,A spacious oak furnished master bedroom & bath,64217447,31.60129615,45.15605087,100,206.6669996
773,773,1,Real Bed,1,93,93.87755102,53.4209,-2.1649,Greater Manchester House,51009655,51.49840855,100,100,225.4126025
774,774,1,Real Bed,1,94,95.66326531,53.41958,-2.1627,Cosy House,51009655,51.49840855,100,100,229.5149654
775,775,1,Real Bed,1,100,91.83673469,53.64795,-2.31085,Lovely cottage in centre of Ramsbottom,8621481,46.81673504,100,100,245.0199997
776,776,1,Real Bed,1,84,95.40816327,53.45776,-2.25011,Bedroom near town centre and MMU,18352882,104.1672355,67.41727061,100,133.2728867
777,777,1,Real Bed,1,94,93.1122449,53.48249,-2.25453,(Self contained) Oriental En-suite Studio Rm,207603310,112.3601641,100,100,169.9069559
778,778,1,Real Bed,1,93,93.1122449,53.48468,-2.25379,"Location Location Location, Tropical 1 bed Studio",207603310,112.3601641,100,100,168.0994351
779,779,1,Real Bed,1,100,86.73469388,53.48734,-2.22162,Bright & Boho City Townhouse Coolest Neighbourhood,44193966,86.61095983,100,100,200.123734
780,780,1,Real Bed,1,90,94.13265306,53.48358,-2.23665,Spacious room in the heart of Manchester,173460078,86.61095983,100,100,186.7695239
781,781,1,Real Bed,1,93,96.42857143,53.4619,-2.27122,Private room in Trafford close to Man Utd stadium!,211825628,42.72027073,79.6825079,100,217.053452
782,782,1,Real Bed,1,87,91.83673469,53.40145,-2.19522,"A bright, oak furnished, double bed & modern bath",64217447,43.8906891,66.15339248,100,186.2665111
783,783,1,Real Bed,1,98,91.58163265,53.47853,-2.22485,"5 mins walk from Piccadilly Station, Private Room",211818755,86.61095983,59.90458489,100,161.5777526
784,784,1,Real Bed,1,100,93.1122449,53.47162,-2.16222,The House on Vine Street,187338739,77.24761282,78.832176,100,194.6968081
785,785,1,Real Bed,1,98,76.53061224,53.41221,-2.21709,Didsbury Ensuite Bedroom + Private Sitting Room.,49736341,44.47589829,100,100,227.4136197
786,786,1,Real Bed,1,93,93.87755102,53.49824,-2.27492,Prosper! Salford Uni & Manchester centre 靠近索尔福德大学,198755947,153.9100165,100,100,130.1698071
787,787,1,Real Bed,1,92,94.89795918,53.49832,-2.19711,Newton Heath- close to Manchester  city centre,212688011,122.8939295,100,100,158.2437073
788,788,1,Real Bed,1,100,94.3877551,53.44146,-2.19354,Spacious Attic Room & Ensuite. Near Rail Station.,212681353,100.0707712,97.42725576,100,191.7442397
789,789,1,Real Bed,1,98,94.64285714,53.4277,-2.24181,MCR Apartment (Didsbury)-double room&own bathroom,115064180,42.13506154,100,100,247.4576397
790,790,1,Real Bed,1,97,98.46938776,53.48749,-2.27975,Welcome Home,211978598,140.4502051,100,100,153.2786071
791,791,1,Real Bed,1,96,97.70408163,53.53188,-2.22942,Manchester room with good links to city centre,117815961,68.469475,100,100,220.0652224
792,792,1,Real Bed,1,95,96.68367347,53.50222,-2.21483,"Spacious double (single) room, Greater Manchester",213016025,127.575603,54.24953112,100,117.1897215
793,793,1,Real Bed,1,98,93.36734694,53.48977,-2.23269,NEW! Modern room in stylish city centre apartment,77338850,47.40194423,62.1989784,100,204.0010935
794,794,1,Real Bed,1,100,93.1122449,53.42017,-2.24789,"Room,walk to Burton road didsbury,near city centre",81879984,33.94213291,39.74842698,100,198.918539
795,795,1,Real Bed,1,94,97.44897959,53.59359,-2.18604,"Trio bunk! Breakfast, Max 3 guests, Child friendly",159557479,70.22510256,32.56636935,100,150.2028316
796,796,1,Real Bed,1,98,97.44897959,53.50331,-2.26367,Great Room Close to Manchester City Centre,98343721,83.0997047,88.89684894,100,199.1812014
797,797,1,Real Bed,1,95,97.44897959,53.50493,-2.26316,"Fantastic Large room, quiet street nr City Ctr",98343721,83.0997047,84.29294124,100,188.7101053
798,798,1,Real Bed,1,96,97.44897959,53.5035,-2.26392,Great room close to city,98343721,83.0997047,78.1935352,100,184.8410977
799,799,1,Real Bed,1,80,98.21428571,53.45254,-2.36265,Budget Crash Pad. Trafford. Near M60 & Train.,1589135,12.28939295,100,100,228.7399142
800,800,1,Real Bed,1,98,95.91836735,53.48638,-2.29287,Stylish Room in a Modern House Near City Centre,117242637,80.75886795,71.90496338,100,183.3231735
801,801,1,Real Bed,1,100,90.56122449,53.49183,-2.36161,En-Suite Double Room,214375830,32.18650534,100,100,258.3747191
802,802,1,Real Bed,1,100,90.56122449,53.6363,-2.44573,Bed and Breakfast with a View,39904389,15.80064808,100,100,274.7605764
803,803,1,Real Bed,1,99,94.3877551,53.4741,-2.24059,City Centre Contemporary Bedroom ,10972420,290.2637573,100,100,4.082757858
804,804,1,Real Bed,1,100,48.46938776,53.5159,-2.20544,Comfy quite room to relax.,197685026,97.14472521,98.45922411,100,149.7838867
805,805,1,Real Bed,1,95,96.68367347,53.48796,-2.1788,Lovely Room next to Etihad Stadium and NCC,90040306,44.47589829,100,100,239.5973864
806,806,1,Real Bed,1,96,97.44897959,53.50494,-2.26396,Lovely Room nr Manchester City ctr,98343721,83.0997047,100,100,205.7753039
807,807,1,Real Bed,1,99,95.66326531,53.61047,-2.1224,"Room in Milnrow, Rochdale. Links to Manchester",215522378,47.40194423,93.55634135,100,239.3994858
808,808,1,Real Bed,1,97,93.62244898,53.52736,-2.65334,Cozy Room in confy Wigan House II,209518903,30.43087778,100,100,255.2958241
809,809,1,Real Bed,1,98,94.3877551,53.5385,-2.26738,Private double room in Prestwich,122511863,29.84566859,100,100,259.2512448
810,810,1,Real Bed,1,97,95.66326531,53.47354,-2.2733,Private room in house near Old Trafford & City,215883648,69.63989338,76.13735204,100,196.0959023
811,811,1,Real Bed,1,97,91.83673469,53.3743,-2.18936,Cheadle Hulme House,187206497,30.43087778,62.01158794,100,216.7149215
812,812,1,Real Bed,1,98,95.66326531,53.48476,-2.29801,Cosy Double Room Nr. Media City Salford/Manchester,29383612,45.64631667,100,100,245.0166097
813,813,1,Real Bed,1,100,89.28571429,53.49715,-2.11221,Furness Avenue - Room 2,210782080,36.28296966,79.37923299,100,232.3819776
814,814,1,Real Bed,1,100,89.28571429,53.49572,-2.11323,Furness Avenue - Room 3,210782080,69.05468419,100,100,220.2310301
815,815,1,Real Bed,1,93,96.93877551,53.4881,-2.17926,Lovely Room next to Etihad Stadium and NCC,90040306,44.47589829,100,100,234.7904758
816,816,1,Real Bed,1,96,95.66326531,53.48874,-2.17895,Lovely Big Room next to Etihad Stadium and NCC,90040306,44.47589829,78.29506988,100,220.3031394
817,817,1,Real Bed,1,94,89.03061224,53.4725,-2.23952,Master en-suite bedroom in the heart of MCR <3,16627385,290.2637573,100,100,0
818,818,1,Real Bed,1,97,94.3877551,53.36925,-2.25369,Double bed in the lofts,120256713,74.90677607,100,100,212.8965497
819,819,1,Real Bed,1,98,95.40816327,53.43364,-2.26329,Bright room in quiet and modern apartment,14683286,72.56593932,100,100,218.3853795
820,820,1,Real Bed,1,99,93.87755102,53.44171,-2.27754,Large double room in townhouse w/ private bathroom,3017522,96.55951603,100,100,195.3448546
821,821,1,Real Bed,1,100,93.1122449,53.37006,-2.33921,Cosy double bedroom in a quiet leafy road in Hale,217100530,29.84566859,100,100,263.2665763
822,822,1,Real Bed,1,82,95.91836735,53.39477,-2.35869,Altrincham Luxury Room - Large Double,137099897,13.45981132,40.11442618,100,182.5098454
823,823,1,Real Bed,1,93,89.79591837,53.47315,-2.24169,市中心的温馨公寓 独卫 新装�?生活便利靠近oxford road 和piccadilly火车�?70416426,290.2637573,100,100,0,
824,824,1,Real Bed,1,99,92.60204082,53.45221,-2.2569,Large room on tree lined street,118091509,54.42445449,100,100,235.7958105
825,825,1,Real Bed,1,97,95.15306122,53.43685,-2.21337,Great double room in Fallowfield close to Christie,19919307,104.1672355,100,100,185.256251
826,826,1,Real Bed,1,80,92.34693878,53.45641,-2.2252,"1)Oxford Rd,5min to University,Close to CityCentre",217786660,251.0547417,100,100,33.03375769
827,827,1,Real Bed,1,100,94.64285714,53.45955,-2.26863,Private double room in a Victorian townhouse,218075424,14.6302297,75.18264565,100,255.1952731
828,828,1,Real Bed,1,100,85.45918367,53.50292,-2.34806,Dales Brow 1 Bedroom Garden View,195344553,21.65273996,100,100,263.8064437
829,829,1,Real Bed,1,100,96.42857143,53.46613,-2.26744,Bright small double room with ensuite .,46365585,112.9453733,100,100,183.4831981
830,830,1,Real Bed,1,100,90.56122449,53.42705,-2.18044,Contemporary Penthouse  - 8 mins Manchester Centre,218602951,46.81673504,55.48235876,100,199.2268482
831,831,1,Real Bed,1,100,96.42857143,53.44343,-2.09191,Delightful Double Bedroom,35982918,22.82315833,100,100,273.6054131
832,832,1,Real Bed,1,97,95.66326531,53.44944,-2.18292,Manchester Single Room (6 min by car PLAB),201774845,55.00966368,100,100,233.4339936
833,833,1,Real Bed,1,83,94.3877551,53.45632,-2.21295,Quiet single in Central Rusholme/Manchester,217769006,100.0707712,73.56324731,100,139.3405919
834,834,1,Real Bed,1,99,95.66326531,53.45827,-2.26941,Private bijou double room in a Victorian townhouse,218075424,14.6302297,100,100,278.2227052
835,835,1,Real Bed,1,80,93.1122449,53.4574,-2.21312,Quiet ENSUITE double room close to centre,217769006,100.0707712,44.08718098,100,109.7029238
836,836,1,Real Bed,1,100,93.36734694,53.39752,-2.15593,Large private room with comfy king size bed & TV,6240753,35.11255128,100,100,258.2547957
837,837,1,Real Bed,1,99,95.66326531,53.44209,-2.28397,"Room in beautiful modern townhouse, Chorlton",219118372,12.87460214,77.08931943,100,257.2792028
838,838,1,Real Bed,1,100,95.15306122,53.49311,-2.3597,Private Double in Local Manchester,91299809,32.18650534,54.27737107,100,217.243927
839,839,1,Real Bed,1,88,96.42857143,53.44824,-2.31548,"Private single room in Manchester, 15mins to city",8684068,35.11255128,100,100,229.9580977
840,840,1,Real Bed,1,99,94.64285714,53.45309,-2.24359,Contemporary and Quirky Urban Retreat,32978961,116.4566284,87.20537729,100,163.73769
841,841,1,Real Bed,1,98,90.30612245,53.48313,-2.25131,Bright Double Bedroom - 4 min walk from Deansgate!,89627743,290.2637573,76.45583082,100,0
842,842,1,Real Bed,1,100,95.91836735,53.48506,-2.19301,Private room in 2 bed apartment,121547391,92.46305171,100,100,203.4553156
843,843,1,Real Bed,1,93,90.56122449,53.48405,-2.29671,City Double Room Media City UK/ Free Tea & coffee,73535097,45.64631667,100,100,227.7708643
844,844,1,Real Bed,1,80,90.56122449,53.48257,-2.29819,Luxury Double Bedroom Media City/ Free Tea & coffe,73535097,45.64631667,100,100,195.9319263
845,845,1,Real Bed,1,97,93.87755102,53.48273,-2.29764,Pendrose Double Room Media City/ Free Tea & coffee,73535097,45.64631667,100,100,240.7842973
846,846,1,Real Bed,1,96,90.56122449,53.48464,-2.25466,"Private room, en-suite, perfect city cntr location",21016396,112.3601641,95.51881685,100,166.7710821
847,847,1,Real Bed,1,98,93.62244898,53.47669,-2.20763,"Manchester bed, breakfast and amateur petting zoo",124690212,102.9968171,50.17484528,100,137.9844676
848,848,1,Real Bed,1,96,94.3877551,53.49967,-2.19799,Shared house- Close to Manchester city centre.,212688011,122.8939295,100,100,164.6340726
849,849,1,Real Bed,1,95,93.1122449,53.47354,-2.29255,Private double bed in MediaCity (Private bath),153803600,84.85533227,100,100,197.844067
850,850,1,Real Bed,1,98,76.53061224,53.48399,-2.22838,High spec apartment. Stunning views (City Centre),137993313,86.61095983,78.3206228,100,164.8754697
851,851,1,Real Bed,1,88,96.68367347,53.45918,-2.2256,Nice home in the city centre,221010846,251.0547417,100,100,40.15345999
852,852,1,Real Bed,1,100,94.89795918,53.50001,-2.26105,Friendly house with easy access to Manchester,124835032,153.9100165,100,100,140.9879427
853,853,1,Real Bed,1,95,93.1122449,53.51102,-2.2074,Double Room Near North Manchester Hospital,220603812,80.17365876,73.47005885,100,177.0882127
854,854,1,Real Bed,1,80,94.13265306,53.47877,-2.22013,"Spacious & Comfortable, Private En-Suite Room.",19447496,86.61095983,100,100,166.0173546
855,855,1,Real Bed,1,100,89.28571429,53.45953,-2.25632,Private room in 2 bedroom flat,221171040,52.66882692,100,100,236.6168874
856,856,1,Real Bed,1,100,94.89795918,53.51053,-2.20887,Manchester Luxury single room,220603812,80.17365876,100,100,214.7243004
857,857,1,Real Bed,1,92,94.13265306,53.42304,-2.25236,"Great Double room in a private house , W Didsbury",156476233,70.81031175,100,100,205.456554
858,858,1,Real Bed,1,99,81.8877551,53.4619,-2.24884,Lovely double room close to centre & Universities,92457940,136.3537408,100,100,144.0786741
859,859,1,Real Bed,1,96,97.70408163,53.44099,-2.23724,Comfortable double room that can accommodate 2,216741039,59.10612799,63.59184166,100,194.1022035
860,860,1,Real Bed,1,90,95.66326531,53.3991,-2.15388,Comfy single room in stylish house - free parking,6240753,50.91319936,100,100,220.2750594
861,861,1,Real Bed,1,92,91.83673469,53.44512,-2.24036,North African experience,177745808,66.12863825,88.43772929,100,197.0141597
862,862,1,Real Bed,1,100,94.64285714,53.45667,-2.20539,ROSE ROOM*Chic Decoration,140249579,114.1157917,90.75968544,100,171.2867509
863,863,1,Real Bed,1,98,85.45918367,53.50417,-2.34676,The Studio at Dales Brow,195344553,21.65273996,100,100,258.5303148
864,864,1,Real Bed,1,80,94.64285714,53.45523,-2.20493,Comfortable double room.,140249579,114.1157917,76.62684115,100,125.7231253
865,865,1,Real Bed,1,80,86.98979592,53.52162,-2.15496,"Comfortable Double room, Manchester with parking",203430396,38.03859722,86.69084181,100,188.5136324
866,866,1,Real Bed,1,98,93.1122449,53.5355,-2.04033,View at the Buttery,172783714,12.28939295,54.25380549,100,230.3751243
867,867,1,Real Bed,1,94,94.3877551,53.48966,-2.24086,Central near Manchester arena with friendly hosts,221885857,180.2444299,96.82207902,100,104.30748
868,868,1,Real Bed,1,100,98.21428571,53.51276,-2.43605,Manchester Home with a view,73184968,44.47589829,100,100,253.7383874
869,869,1,Real Bed,1,98,94.64285714,53.42908,-2.17552,Spacious room close to Manchester and Stockport,57650523,46.81673504,100,100,242.8695997
870,870,1,Real Bed,1,99,96.17346939,53.38297,-2.28619,Cozy single room in friendly house,222891872,36.86817885,67.20883478,100,224.2489841
871,871,1,Real Bed,1,90,94.64285714,53.48883,-2.30622,Large Double Bedroom In Salford / near Media City,50812929,74.32156688,67.96262695,100,169.4555255
872,872,1,Real Bed,1,97,93.36734694,53.42808,-2.17685,Large double room near Railway Station,57650523,46.81673504,100,100,239.1540935
873,873,1,Real Bed,1,100,94.3877551,53.51799,-2.04358,An old converted police station.,38476278,53.8392453,100,100,240.5485098
874,874,1,Real Bed,1,100,96.93877551,53.52641,-2.21559,Manchester luxury stay near tourist attractions,223719007,33.94213291,100,100,262.9966426
875,875,1,Real Bed,1,98,93.1122449,53.47035,-2.25856,Spacious Double Bedroom in Central Manchester,21173427,96.55951603,100,100,192.6216743
876,876,1,Real Bed,1,85,89.54081633,53.3895,-2.24181,Cheshire detached family bungalow,109766719,31.60129615,100,100,219.2485921
877,877,1,Real Bed,1,100,95.66326531,53.3954,-2.25518,Dubble bedroom,224190776,73.73635769,86.7912766,100,208.7181842
878,878,1,Real Bed,1,85,97.70408163,53.4069,-2.16061,Double bedroom with WiFi,36509956,120.5530927,100,100,150.5783406
879,879,1,Real Bed,1,100,94.3877551,53.53853,-2.70076,Carer 4 You Residents (Website hidden by Airbnb) 4,224643610,13.45981132,100,100,280.9279438
880,880,1,Real Bed,1,100,91.83673469,53.4482,-2.35453,APOLOGIES....CLOSED UNTIL FURTHER NOTICE,224625044,23.40836752,100,100,268.4283672
881,881,1,Real Bed,1,100,96.42857143,53.53964,-2.69888,Carer 4 You Residential (Website hidden by Airbnb) 3,224643610,13.45981132,100,100,282.9687601
882,882,1,Real Bed,1,100,61.2244898,53.53844,-2.69946,Carer 4 You Residential (Website hidden by Airbnb) 2,224643610,13.45981132,100,100,247.7646785
883,883,1,Real Bed,1,100,61.2244898,53.54026,-2.69957,Carer 4 YOu Residential Home no# 1,224643610,13.45981132,84.2288136,100,231.9934921
884,884,1,Real Bed,1,99,93.1122449,53.44534,-2.34804,"Double room, Urmston, Manchester *Netflix & WiFi*",224857889,23.40836752,86.22522653,100,253.3698129
885,885,1,Real Bed,1,100,95.66326531,53.47734,-2.24211,Private Double bedroom flat,224921984,290.2637573,100,100,5.39950804
886,886,1,Real Bed,1,100,92.60204082,53.4035,-2.23238,Manchester Spacious bedroom to rent,78863004,26.91962265,100,100,265.6824182
887,887,1,Real Bed,1,100,98.21428571,53.49233,-2.35214,Monton cosy house,225247419,46.81673504,100,100,251.3975507
888,888,1,Real Bed,1,98,91.32653061,53.47432,-2.29159,Modern and homey place in a high rise building.,225266551,84.85533227,100,100,202.3417744
889,889,1,Real Bed,1,100,96.42857143,53.49336,-2.22316,R8 - Single bedroom only,134737859,47.40194423,82.60063683,100,231.627264
890,890,1,Real Bed,1,96,96.93877551,53.50004,-2.26713,"10 mins from town by bus, garden, big room. PLAB",86393358,153.9100165,100,100,137.3076087
891,891,1,Real Bed,1,99,95.66326531,53.3771,-2.27619,"Unique single bedroom, 15min walk to Mcr Airport!",225457490,47.98715342,49.97318423,100,195.6728032
892,892,1,Real Bed,1,100,90.56122449,53.45038,-2.23193,Simple ‘n�?Easy,225560513,84.85533227,100,100,205.7058922
893,893,1,Real Bed,1,97,97.19387755,53.57223,-2.45178,Cosy & comfortable double bedroom in shared Flat,225436296,76.07719444,80.1222286,100,195.2017444
894,894,1,Real Bed,1,100,96.93877551,53.5095,-2.15465,Single bedroom,44663532,56.76529124,92.24315965,100,232.4166439
895,895,1,Real Bed,1,100,97.95918367,53.56011,-2.43015,"Cosy Room w/ TV -  near college, town & Hospital!",128441323,40.37943397,76.60007485,100,234.1798246
896,896,1,Real Bed,1,99,97.70408163,53.56073,-2.43088,"Comfy Room - near college, Uni, Town & Hospital!",128441323,32.18650534,66.63349838,100,229.8295639
897,897,1,Real Bed,1,99,86.73469388,53.48036,-2.23146,Spacious private room & bathroom. Shared apartment,67166964,290.2637573,100,100,0
898,898,1,Real Bed,1,98,96.42857143,53.49934,-2.17571,Large Room Piccadilly Sta 3 miles Etihad 1.5 miles,80883858,80.17365876,100,100,211.9298144
899,899,1,Real Bed,1,99,94.13265306,53.48263,-2.23034,Private double room in Manchester Centre,37772047,86.61095983,100,100,205.4464763
900,900,1,Real Bed,1,94,94.3877551,53.42225,-2.17612,"1934 detached house, in a quiet Conservation Area.",121488551,18.72669402,66.89137501,100,227.9992899
901,901,1,Real Bed,1,100,63.7755102,53.49008,-2.3328,⭐️Luxury Ground Floor Apartment⭐️Private Garden ⭐️,26721812,38.62380641,94.82532349,100,219.9770273
902,902,1,Real Bed,1,85,68.87755102,53.48889,-2.33315,⭐️Quirky Loft Apartment Salford Royal Hospital⭐️,26721812,38.62380641,100,100,195.7156829
903,903,1,Real Bed,1,99,94.3877551,53.441,-2.28403,"Beautiful room in modern townhouse, Chorlton",219118372,35.69776047,100,100,256.1030947
904,904,1,Real Bed,1,98,96.93877551,53.39744,-2.17162,Single near Airport Easy to City or stepping hill,56149131,44.47589829,100,100,247.4136197
905,905,1,Real Bed,1,99,96.42857143,53.39931,-2.30621,"Relaxing friendly home, 15 mins Airport & tram/bus",30300477,64.95821987,100,100,229.155648
906,906,1,Real Bed,1,88,98.21428571,53.56377,-2.63372,ENSUITE..DOUBLE BEDROOM,228400905,16.38585727,100,100,248.009017
907,907,1,Real Bed,1,100,96.93877551,53.4686,-2.24802,Single bedroom in Central location,228556248,192.5338229,89.26995424,100,93.67490689
908,908,1,Real Bed,1,96,97.44897959,53.48702,-2.30788,A very lovely room near Media city and city centre,49349536,82.51449551,100,100,206.3371047
909,909,1,Real Bed,1,98,94.89795918,53.46535,-2.26126,Convenient�?Private Bathroom�?Flexible Check-In�?7889055,62.03217393,100,100,228.2084695,
910,910,1,Real Bed,1,100,95.66326531,53.52181,-2.24824,Comfy room in quiet Mews,161766722,22.82315833,100,100,272.840107
911,911,1,Real Bed,1,100,91.83673469,53.47547,-2.2538,"Manchester, City Centre",28701361,96.55951603,100,100,195.2772187
912,912,1,Real Bed,1,85,90.30612245,53.48469,-2.29672,Single Bedroom near BBC & ITV Mediacity Salford,73535097,45.64631667,97.18732057,100,205.5700574
913,913,1,Real Bed,1,98,94.64285714,53.4677,-2.27871,"Cosy room near Old Trafford,Med City & City Center",229014619,42.72027073,100,100,246.8841347
914,914,1,Real Bed,1,100,89.28571429,53.46342,-2.2671,Old Trafford/Double bedroom in new build Townhouse,229872314,38.62380641,100,100,250.6619079
915,915,1,Real Bed,1,84,1.275510204,53.49456,-2.23605,Stanley Street Manchester,89331251,180.2444299,100,100,17.66610744
916,916,1,Real Bed,1,98,84.18367347,53.4704,-2.24119,double room in 2 bed apartment. university quarter,230052313,192.5338229,86.22400276,100,76.3163763
917,917,1,Real Bed,1,92,95.66326531,53.50949,-2.18864,Double Room - Moston (5 mins drive from Etihad),230090016,90.70742415,100,100,188.5593739
918,918,1,Real Bed,1,100,95.66326531,53.46833,-2.25815,Cozy city centre apartment,179086802,96.55951603,100,100,199.1037493
919,919,1,Real Bed,1,95,94.64285714,53.39551,-2.26443,Single Room - Ideal for Airport & Hospital,67216736,56.76529124,100,100,225.9836876
920,920,1,Real Bed,1,91,89.28571429,53.47734,-2.20529,Beautiful double bed room 15min City Centre,52953498,102.9968171,100,100,169.5228964
921,921,1,Real Bed,1,97,90.56122449,53.47296,-2.24977,Private room and bathroom in shared accommodation,106195410,192.5338229,100,100,95.08657958
922,922,1,Real Bed,1,98,95.91836735,53.44719,-2.25138,double bedroom near city centre,52652242,62.61738312,100,100,228.6349645
923,923,1,Real Bed,1,100,98.21428571,53.44379,-2.18575,Cosy double room in Levenshulme,11865724,65.54342906,60.61297635,100,193.283833
924,924,1,Real Bed,1,91,91.83673469,53.46818,-2.26443,Room,96709756,112.9453733,71.43955014,100,136.8011295
925,925,1,Real Bed,1,89,94.64285714,53.39676,-2.22807,Double room Gatley 2 Stops Manchester Airport,160508296,25.16399509,100,100,239.8361872
926,926,1,Real Bed,1,100,33.67346939,53.48843,-2.2458,Ensuite double bedroom - city centre available,40122582,180.2444299,100,100,53.42903947
927,927,1,Real Bed,1,100,95.66326531,53.57356,-2.09475,"Beautiful Double Room in Shaw, near Manchester",33540946,154.4952256,57.56128408,100,98.72932375
